IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
10	0	5,6	2,0	298	149
0	26	1,2	10,11	298	149
2	336	4,2	146,175	166	149
18	1	7,2	0,0	182	149
0	2	2,2	0,0	298	149
40	1	6,0	0,0	298	149
1	13	4,0	14,16	200	149
1	2	1,4	3,6	191	149
5	2	0,0	4,0	233	149
0	2	0,4	0,0	235	149
0	2	3,0	0,5	266	149
0	15	2,0	15,13	168	149
1	3	3,6	0,0	271	149
1	3	6,8	0,0	244	149
4	8	1,3	23,16	166	149
5	41	3,0	34,16	152	149
5	2	6,5	7,0	152	149
0	9	4,0	8,6	258	149
15	4	9,14	3,10	257	149
3	31	0,0	7,5	152	149
2	2	5,19	0,0	298	149
18	2	13,12	0,2	298	149
2	0	2,2	2,1	256	149
75	4	80,40	2,0	298	149
77	0	100,26	2,0	289	149
15	3	20,18	1,2	215	149
0	19	3,2	10,4	164	149
4	0	5,13	0,2	184	149
1	0	3,5	4,0	152	149
1	2	0,1	0,0	298	149
0	9	2,1	4,5	298	149
0	5	0,1	3,1	172	149
4	10	1,2	6,0	152	149
2	0	0,0	0,2	298	149
0	2	2,0	0,2	298	149
0	84	5,4	88,95	254	149
2	42	0,0	44,49	167	149
33	17	49,46	10,12	298	149
42	0	75,72	3,0	155	149
4	0	0,0	0,1	152	149
3	77	9,1	62,41	191	149
9	47	11,6	51,52	176	149
2	81	8,0	75,51	176	149
48	0	8,27	0,2	283	149
4	14	16,13	39,38	152	149
8	2	6,6	5,2	152	149
0	68	2,0	134,112	179	149
104	1	175,230	0,0	200	149
1	1	0,4	0,0	166	149
13	24	0,2	13,14	152	149
10	12	18,5	9,22	298	149
4	3	10,9	7,4	152	149
0	14	0,1	6,16	204	149
17	1	4,18	0,0	191	149
6	5	8,10	6,2	214	149
6	5	8,8	6,2	298	149
11	2	19,32	0,0	298	149
2	2	4,4	4,2	152	149
100	2	41,52	0,2	169	149
1	1	4,2	0,0	190	149
4	46	0,2	7,21	211	149
0	8	0,2	17,14	201	149
23	2	32,19	0,0	196	149
1	1	0,4	0,0	298	149
6	7	12,13	18,1	227	149
0	1	0,1	7,7	182	149
2	3	0,0	2,0	152	149
4	12	2,0	4,4	284	149
5	12	4,2	4,4	287	149
2	1	2,2	0,0	152	149
19	5	15,7	5,6	152	149
2	101	0,3	40,39	171	149
71	9	109,129	0,2	230	149
50	27	56,76	21,55	152	149
0	8	0,1	7,15	152	149
0	2	7,4	5,1	249	149
3	1	6,0	0,0	171	149
12	141	9,0	76,24	171	149
30	0	84,66	2,0	298	149
8	62	6,12	47,44	167	149
63	17	55,62	13,20	152	149
26	1	79,112	1,7	158	149
2	0	0,4	2,0	210	149
2	39	9,5	52,47	298	149
54	0	82,64	1,2	158	149
11	2	9,22	10,13	161	149
7	24	18,22	45,27	152	149
0	8	2,2	0,4	223	149
7	3	2,2	0,0	276	149
2	4	0,0	10,7	186	149
25	190	27,13	121,113	196	149
0	100	0,2	83,69	167	149
19	83	2,9	65,43	170	149
241	0	114,85	3,2	214	149
89	4	58,36	0,0	214	149
3	1	13,15	0,0	152	149
3	2	2,0	0,0	179	149
5	0	2,3	0,4	167	149
5	0	4,3	4,0	167	149
0	40	2,0	72,82	213	149
0	6	6,2	6,2	276	149
1	39	0,0	30,26	298	149
0	2	2,2	1,2	152	149
1	54	0,0	34,14	157	149
1	19	5,1	13,11	169	149
6	2	10,10	1,0	153	149
55	0	56,65	0,2	298	149
34	0	31,14	2,0	189	149
2	12	3,5	13,13	298	149
4	2	2,7	2,0	298	149
34	2	59,35	9,2	204	149
30	0	52,27	0,2	204	149
3	77	9,13	139,70	266	149
2968	20	365,367	4,0	298	149
93	0	25,14	0,2	217	149
1	41	0,0	24,0	177	149
