ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
45	0	2	0,2	0,0	270	149	1	1.0
351	0	2	2,0	0,0	271	149	1	1.0
1037	17	0	16,5	0,2	336	149	0.472156509904	1.0
1038	13	0	14,5	0,2	598	149	0.342367668093	1.0
1299	0	4	2,0	0,0	955	149	1	1.0
1320	176	6	6,32	0,0	285	149	0.0100321355908	0.08912647048666666
1321	48	6	2,4	0,0	319	149	0.000325855818056	0.006028332634036
1322	48	6	2,4	0,0	430	149	0.000136785900209	0.003163173942333125
1590	2	0	0,0	0,2	224	149	1	1.0
1900	9	0	0,0	4,0	240	149	1	1.0
1935	0	4	2,0	16,8	779	149	1	1.0
2216	0	4	2,0	0,0	230	149	1	1.0
2494	2	0	0,0	0,2	194	149	1	1.0
2495	0	1	9,0	0,2	194	149	0.004874350415	0.04746078035657895
3851	0	2	0,4	0,0	394	149	1	1.0
4695	2	0	0,2	0,2	239	149	1	1.0
5315	4	2	2,2	0,0	266	149	0.00197926966067	0.024410992481596668
5738	0	2	0,2	0,0	259	149	1	1.0
5859	2	399	2,0	31,120	257	149	1	1.0
6973	4	2	0,0	0,2	216	149	1	1.0
6974	4	2	0,0	0,2	195	149	1	1.0
6977	4	4	0,4	0,0	209	149	1	1.0
7109	2	0	2,0	0,2	167	149	0.101339939141	0.5016063699182896
7164	2	0	2,0	0,2	206	149	0.0590670525573	0.3213942565617794
7538	0	4	4,0	0,0	312	149	1	1.0
7554	2	0	0,2	0,2	398	149	1	1.0
7604	0	6	0,2	0,4	334	149	1	1.0
7605	0	6	0,2	0,4	355	149	1	1.0
8434	0	2	0,4	0,0	465	149	1	1.0
8822	1	18	0,0	4,12	246	149	0.313378295518	1.0
8823	18	0	4,12	2,0	250	149	0.492726893579	1.0
8825	18	0	4,12	2,0	253	149	0.490297228951	1.0
8960	1	0	0,0	2,0	275	149	1	1.0
9769	4	2	0,0	0,2	312	149	1	1.0
10075	2	0	0,0	0,2	299	149	1	1.0
10477	0	2	4,0	0,0	232	149	1	1.0
10562	2	0	0,0	0,2	264	149	1	1.0
10882	2	14	0,2	0,4	325	149	1	1.0
10981	0	2	0,2	0,0	203	149	1	1.0
11336	0	2	2,0	0,0	315	149	1	1.0
11488	0	23	0,2	6,12	293	149	0.364056209996	1.0
12244	0	2	2,0	6,14	210	149	0.82435902927	1.0
12294	2	0	0,2	0,2	195	149	1	1.0
12523	143	0	72,67	0,2	255	149	0.517592402182	1.0
13899	0	2	2,0	0,0	212	149	1	1.0
13945	2	0	0,2	0,2	271	149	1	1.0
14034	6	2	4,2	0,2	170	149	0.248779476846	1.0
14035	0	6	0,4	4,0	173	149	0.0158991325735	0.11403388210875001
14304	6	4	2,4	0,8	203	149	0.843644024198	1.0
14305	8	4	4,4	0,8	386	149	0.790172888837	1.0
14306	4	0	2,6	0,2	200	149	0.671662788587	1.0
14308	2	0	0,0	0,2	200	149	1	1.0
14678	2	0	0,2	0,2	319	149	1	1.0
14688	4	0	0,0	0,2	285	149	1	1.0
15358	4	2	2,4	0,0	333	149	0.00114134340247	0.01759571078807917
15359	4	2	2,4	0,0	595	149	0.000269178729809	0.005533118334962777
15431	0	4	4,0	0,0	796	149	1	1.0
15726	4	2	4,5	0,0	289	149	0.00149339608741	0.019734162583632142
16147	0	2	0,2	0,0	238	149	1	1.0
16148	0	2	0,2	0,0	242	149	1	1.0
16765	2	0	0,4	0,2	203	149	1	1.0
16767	2	2	0,6	0,0	251	149	1	1.0
16770	0	2	2,0	6,0	281	149	1	1.0
17332	1	0	6,2	2,0	242	149	0.645709886104	1.0
17525	0	2	0,2	2,6	321	149	0.576278265186	1.0
17613	8	6	0,0	0,2	236	149	1	1.0
17688	2	20	0,0	5,0	326	149	1	1.0
17743	6	0	2,6	0,2	1238	149	0.103032659767	0.5016063699182896
18015	2	2	6,4	0,0	626	149	4.28145080424e-05	0.0011315262839777143
18235	3	0	0,0	2,0	290	149	1	1.0
18606	0	2	2,2	0,4	242	149	0.00300536760308	0.03088850036498889
18713	4	2	4,0	0,0	384	149	1	1.0
19298	4	2	0,4	0,0	385	149	1	1.0
19902	2	0	0,2	2,0	213	149	0.0362458282418	0.22351594082443332
19903	4	0	0,4	2,0	240	149	0.0487883013231	0.28205736702417183
20184	0	4	0,2	0,0	316	149	1	1.0
20185	0	4	0,2	0,0	285	149	1	1.0
20885	2	0	0,0	2,0	218	149	1	1.0
20955	2	0	0,0	0,2	324	149	1	1.0
21047	2	6	6,10	32,6	341	149	0.530661212802	1.0
21331	2	0	0,0	4,0	350	149	1	1.0
21389	2	4	0,6	0,0	314	149	1	1.0
21457	0	5	0,2	16,10	242	149	0.786702875107	1.0
21683	66	2	10,38	0,2	282	149	0.4896027312	1.0
21973	4	0	0,2	0,2	257	149	1	1.0
22490	2	6	0,0	0,2	276	149	1	1.0
22805	2	2	2,0	0,0	674	149	1	1.0
22949	0	2	2,0	0,6	302	149	0.229396425323	0.9645076973807956
23565	2	0	4,0	2,0	167	149	1	1.0
23592	4	2	0,2	0,0	275	149	1	1.0
23789	2	0	0,0	2,0	195	149	1	1.0
23862	0	2	8,0	4,4	505	149	0.0158278431174	0.11403388210875001
23889	2	0	0,2	2,0	273	149	0.0158923572848	0.11403388210875001
24829	0	2	0,4	0,4	283	149	1	1.0
25109	2	0	10,13	0,2	230	149	0.788699558798	1.0
27106	0	4	6,6	0,0	227	149	2.40242781224e-09	4.444491452644e-07
27353	0	2	0,2	6,0	894	149	0.418809407138	1.0
27479	0	19	0,2	12,26	158	149	0.297959900193	1.0
29391	2	0	0,0	2,0	197	149	1	1.0
29392	0	2	4,2	0,0	347	149	2.15615009402e-07	9.9721941848425e-06
30889	2	5	0,0	6,0	261	149	1	1.0
31093	2	4	0,0	0,8	289	149	1	1.0
31325	2	0	0,2	2,0	564	149	0.00139747223211	0.019734162583632142
31349	10	0	13,36	1,0	425	149	1	1.0
31686	0	2	2,0	0,0	250	149	1	1.0
31697	2	0	0,0	2,2	914	149	1.42021960748e-05	0.00043790104563966667
32316	2	0	0,8	2,0	245	149	0.0526569394685	0.2951979939900758
32738	2	0	0,0	2,0	194	149	1	1.0
32869	2	6	0,0	0,8	255	149	1	1.0
33162	2	0	0,0	0,2	278	149	1	1.0
33590	0	2	0,2	0,0	242	149	1	1.0
33673	2	0	0,0	2,0	253	149	1	1.0
34339	2	0	0,0	0,2	212	149	1	1.0
34418	0	2	2,0	0,6	267	149	0.209411562897	0.9009567240917441
34669	2	2	0,0	2,2	173	149	0.00272594159069	0.02966465848692059
34867	57	0	24,10	0,2	293	149	0.692954864886	1.0
34869	4	4	4,2	2,4	194	149	0.89567580202	1.0
35032	0	2	2,0	6,0	243	149	1	1.0
35549	2	0	2,0	0,2	282	149	0.0142381944183	0.11403388210875001
35561	2	0	0,0	2,0	195	149	1	1.0
35659	2	0	2,4	0,2	277	149	0.496585975603	1.0
36103	0	4	2,0	0,0	267	149	1	1.0
36563	4	2	0,2	0,0	233	149	1	1.0
37027	4	10	0,2	0,6	180	149	1	1.0
37029	0	4	0,4	0,0	221	149	1	1.0
37576	0	2	2,4	0,0	252	149	3.23091599141e-07	1.1954389168217e-05
37584	0	2	2,0	0,0	203	149	1	1.0
37586	0	2	8,2	0,0	300	149	1.77483360786e-07	9.9721941848425e-06
37760	4	0	0,0	6,0	234	149	1	1.0
37870	8	0	0,0	0,2	155	149	1	1.0
37896	0	2	2,0	4,0	183	149	1	1.0
38150	0	2	4,0	0,0	275	149	1	1.0
38208	32	4	6,25	0,0	323	149	0.000800990040506	0.013471196135782727
38301	4	0	4,12	0,4	266	149	0.010117058812	0.08912647048666666
38312	4	2	0,0	0,2	409	149	1	1.0
38597	0	2	8,0	2,4	451	149	0.0173229354602	0.11455880857085714
38598	0	2	8,0	2,4	491	149	0.0173386304864	0.11455880857085714
39925	2	0	0,0	2,0	182	149	1	1.0
40081	44	2	4,4	0,0	251	149	0.36836137916	1.0
40117	2	2	0,0	0,6	236	149	1	1.0
40483	2	0	4,3	0,2	338	149	0.371586751039	1.0
40703	0	6	0,2	7,10	239	149	0.548615673916	1.0
40841	4	0	0,2	0,6	297	149	1	1.0
41696	2	0	0,10	0,2	173	149	1	1.0
42000	0	4	0,2	6,6	283	149	0.796462965961	1.0
42006	2	4	4,0	6,6	237	149	0.78819420771	1.0
42012	0	4	4,0	6,6	257	149	0.0403591282269	0.24085286199924194
42152	68	2	6,22	0,0	229	149	0.740554164548	1.0
42153	2	0	0,4	0,2	276	149	1	1.0
42154	4	36	0,6	0,8	276	149	1	1.0
42155	2	0	0,4	0,2	298	149	1	1.0
43098	2	0	0,12	1,0	236	149	1	1.0
43162	2	2	4,0	0,0	352	149	1	1.0
43163	2	2	4,0	0,0	273	149	1	1.0
43427	0	2	0,2	0,0	384	149	1	1.0
43436	2	0	0,0	2,0	225	149	1	1.0
43828	0	6	0,2	2,4	1251	149	0.332248843582	1.0
44248	0	2	0,2	0,0	260	149	1	1.0
44347	0	6	0,2	2,6	473	149	0.427846378556	1.0
44846	0	2	2,0	0,2	254	149	0.201659924268	0.8882639521328572
44957	0	2	2,0	0,0	358	149	1	1.0
45025	0	2	4,0	0,2	501	149	0.081489495391	0.43073018992385714
45191	0	2	0,2	0,5	497	149	1	1.0
45578	2	0	0,0	2,0	271	149	1	1.0
45580	2	2	0,0	2,0	265	149	1	1.0
45964	2	0	0,2	0,2	253	149	1	1.0
45966	2	4	0,0	0,2	286	149	1	1.0
46054	6	0	2,4	2,0	263	149	0.338112220217	1.0
46833	30	2	6,22	0,0	341	149	0.144188245435	0.6668706351368751
46834	47	2	10,24	0,0	416	149	0.200632830113	0.8882639521328572
46835	2	16	10,2	2,8	419	149	0.0242791022266	0.15488392799727588
47576	0	4	4,0	2,8	483	149	0.0865479641772	0.44476037146616665
47933	0	2	2,0	0,2	388	149	0.270316587455	1.0
48090	6	2	8,4	0,0	317	149	0.00262912666353	0.02966465848692059
48091	0	4	0,2	2,2	185	149	0.574653600863	1.0
48252	2	0	0,6	0,2	186	149	1	1.0
48758	2	4	0,2	0,0	197	149	1	1.0
48958	8	18	0,8	6,4	152	149	0.818320935617	1.0
48959	2	6	0,2	4,5	2936	149	0.649208087731	1.0
48964	18	6	6,4	4,5	171	149	0.128775073386	0.6108561173438462
49878	0	4	0,2	0,5	293	149	1	1.0
50079	14	1	25,6	0,0	5229	149	0.0160263834315	0.11403388210875001
51334	2	0	0,0	2,0	331	149	1	1.0
51492	2	12	0,0	12,8	495	149	0.763945644581	1.0
51814	4	0	0,0	2,8	367	149	5.71055193133e-08	5.28226053648025e-06
