IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	2	0,4	0,2	254	149
2	0	0,0	0,2	247	149
2	0	0,0	0,2	298	149
0	2	0,2	0,0	230	149
2	10	0,0	16,22	250	149
2	0	0,4	0,2	206	149
2	12	0,0	0,16	298	149
1	0	0,0	2,0	298	149
0	2	2,0	6,14	296	149
4	0	2,0	0,2	203	149
4	6	0,0	6,14	166	149
2	44	0,0	12,8	174	149
4	0	0,6	2,0	211	149
2	0	0,0	2,0	298	149
4	4	8,4	11,8	167	149
0	6	2,0	32,6	298	149
0	4	0,4	0,0	298	149
4	2	4,4	0,0	152	149
0	2	2,0	0,0	269	149
0	4	6,4	0,0	298	149
0	16	2,0	18,26	176	149
0	4	8,0	4,6	298	149
2	6	0,0	4,14	298	149
0	2	4,0	0,0	207	149
0	2	0,2	0,0	156	149
2	4	0,0	0,8	157	149
2	0	2,2	2,0	217	149
0	2	0,2	0,0	248	149
4	0	6,6	0,2	298	149
4	0	4,20	0,2	202	149
4	0	0,0	0,4	167	149
0	1	0,2	0,0	268	149
0	2	0,2	3,0	188	149
0	2	0,2	2,0	159	149
0	16	0,2	0,8	276	149
0	6	0,6	0,2	153	149
2	6	4,2	0,2	298	149
2	0	4,2	0,6	294	149
1	0	2,0	2,4	298	149
2	0	2,4	2,0	298	149
2	0	0,4	0,2	153	149
0	2	0,2	0,2	164	149
0	4	2,0	0,2	191	149
0	6	2,0	2,6	298	149
2	4	0,2	0,0	154	149
4	2	0,8	0,2	202	149
