ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
243	0	2	0,2	0,4	197	149	1	1.0
578	2	0	0,0	0,2	152	149	1	1.0
643	0	1	0,2	0,2	152	149	1	1.0
644	2	0	0,0	9,0	152	149	1	1.0
933	10	0	0,4	4,2	153	149	7.58087591283e-05	0.0039420554746716005
2401	0	2	4,0	0,2	298	149	0.0398118600756	0.2580222073184889
2402	4	2	4,0	0,2	298	149	0.813038203996	1.0
2680	2	4	0,0	10,12	298	149	0.103250662197	0.447419536187
2881	2	0	0,2	4,0	152	149	0.00916340676941	0.07941619200155332
2882	2	0	6,0	3,6	185	149	0.000192342821412	0.005000913356711999
2918	2	2	0,0	0,2	167	149	1	1.0
3174	164	4	12,169	0,0	183	149	0.258743037215	0.8409148709487501
3193	2	4	0,0	0,2	298	149	1	1.0
3226	0	4	0,2	2,0	208	149	0.169331980904	0.6289473576434286
3296	2	4	0,4	0,2	164	149	1	1.0
3297	10	0	2,6	0,2	298	149	0.586824192854	1.0
3318	2	0	0,8	4,0	158	149	0.0121410319433	0.09019052300737143
3384	2	0	0,0	0,2	240	149	1	1.0
3634	4	0	0,6	0,2	218	149	1	1.0
4203	2	2	2,6	0,0	186	149	0.00103725013303	0.013484251729389999
4376	1	0	0,0	2,0	298	149	1	1.0
4432	4	0	0,0	0,2	152	149	1	1.0
4485	2	0	0,2	0,1	152	149	1	1.0
4744	0	2	0,2	0,2	193	149	1	1.0
4745	0	2	2,0	0,0	152	149	1	1.0
5195	0	4	0,3	0,2	184	149	1	1.0
5379	0	2	0,2	0,0	171	149	1	1.0
7065	2	0	0,0	2,0	298	149	1	1.0
7125	2	2	0,2	0,4	152	149	1	1.0
7544	53	0	18,4	0,2	298	149	0.453652518276	1.0
7793	0	2	8,0	0,0	298	149	1	1.0
8043	104	2	12,12	0,0	205	149	0.562480153655	1.0
8044	38	2	8,2	0,0	298	149	0.240043270899	0.8321500057832
8127	0	2	0,2	6,8	174	149	0.799641442748	1.0
8168	20	4	2,13	0,0	298	149	0.000313729830164	0.005437983722842667
8176	4	2	8,18	2,0	185	149	0.0446576897282	0.2580222073184889
8190	2	0	0,2	0,4	179	149	1	1.0
8878	8	0	4,6	3,0	153	149	0.0927252509648	0.4383375500154182
10007	2	0	0,0	0,6	172	149	1	1.0
10021	4	2	0,12	0,0	298	149	1	1.0
10022	17	2	4,10	0,0	298	149	0.0531891283589	0.27658346746628004
10023	17	0	4,12	0,10	224	149	0.00268402197531	0.027913828543224002
10374	0	2	0,2	0,0	161	149	1	1.0
10390	14	2	14,6	0,0	161	149	0.153789420647	0.615157682588
10391	0	2	4,0	0,0	177	149	1	1.0
10457	8	18	0,8	6,4	298	149	0.925308468162	1.0
10593	0	2	4,0	0,0	200	149	1	1.0
10672	8	2	0,4	0,0	298	149	1	1.0
10674	0	3	0,2	10,4	232	149	0.810143424083	1.0
10700	1	0	0,0	4,0	257	149	1	1.0
10716	2	0	0,0	2,0	152	149	1	1.0
10724	0	2	0,2	0,0	155	149	1	1.0
