ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
1	9	19	21,0,0,5	39,9,14,12	298	149	0.294007621426
9	0	19	1,0,0,0	18,2,0,0	298	149	1
11	4	0	32,94,29,14	3,5,0,2	298	149	0.0403208938337
14	0	7	3,0,0,0	24,2,2,0	298	149	1
16	11	236	6,3,6,10	55,106,147,91	298	149	0.587416152689
17	5	0	25,2,4,17	0,1,0,0	273	149	1
19	2	2	2,0,0,0	0,0,0,0	298	149	1
23	17	583	10,1,9,17	346,282,248,216	262	149	0.791013079213
24	44	86	11,15,6,2	26,18,4,5	298	149	0.676551489045
25	76	62	8,24,12,7	25,9,0,0	298	149	0.0637638885775
36	1	18	0,0,0,0	4,9,0,7	298	149	1
56	1	0	7,0,0,0	14,0,0,0	298	149	1
57	0	2	4,0,0,0	21,2,0,0	298	149	1
62	0	4	5,0,0,0	43,2,0,0	298	149	1
64	277	267	263,97,70,153	210,152,52,47	298	149	0.311773036712
68	1	0	0,0,0,0	9,0,0,0	225	149	1
70	0	4	0,0,1,0	2,0,0,3	298	149	1
71	0	3	7,0,0,0	1,1,0,0	298	149	1
75	1	0	3,0,0,0	4,0,0,0	298	149	1
77	237	0	93,101,64,54	0,2,0,0	298	149	1
81	4	2	0,0,0,0	15,0,0,0	298	149	1
87	26	4	59,6,7,10	14,2,0,0	298	149	0.764996271559
88	27	2	60,6,7,10	15,0,0,0	298	149	0.649134311136
89	27	0	11,5,2,5	1,0,0,0	298	149	1
90	7	0	33,4,2,0	2,0,0,0	298	149	1
91	7	0	10,4,0,0	3,6,0,0	298	149	1
94	3	0	2,1,3,0	2,0,0,0	298	149	1
96	2	2	9,2,0,0	17,0,0,0	298	149	1
97	2	0	7,0,0,0	20,0,0,0	298	149	1
100	7	0	65,6,4,15	5,0,0,0	267	149	0.364191132597
103	159	0	76,43,36,55	2,0,0,1	230	149	1
142	2	94	3,2,0,2	31,16,23,55	298	149	0.817294624904
144	0	2	2,0,0,0	9,0,0,0	233	149	1
148	63	6	10,11,26,4	4,7,8,13	298	149	0.000167794252893
154	0	31	8,0,0,0	169,23,13,6	278	149	0.640135676695
155	32	3	10,21,32,67	0,4,3,0	298	149	0.380879520414
157	69	0	8,8,3,5	0,0,1,0	298	149	1
158	0	2	0,0,0,2	2,0,0,0	298	149	1
161	0	2	18,0,0,0	271,2,2,1	298	149	0.175092073287
169	2	0	39,2,0,0	18,0,0,1	298	149	1
176	22	2	7,4,0,5	0,0,0,0	298	149	1
177	22	2	7,3,0,5	0,0,0,0	298	149	1
196	1	4	4,2,0,0	33,2,0,0	298	149	1
199	10	1	69,3,0,0	2,2,0,0	298	149	1
200	10	164	52,3,0,0	1569,327,20,25	298	149	0.0630635792848
203	4	1024	17,0,0,3	2926,949,169,210	298	149	1
206	1	11	42,0,0,0	718,1,1,6	298	149	0.640284615989
207	4	52	95,7,1,0	1954,116,7,13	298	149	0.836392327587
